CUSTOMERRECORD|GEA092|GM55832127|GM55832127 M064 1|20260401|WIFI SCOTLAND LLP|W Shaw|Taigh Na Siach|AB38 9RN|1|1|Generic Ethernet Access||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA10345371|Rental||20260401|20260430|#|IV31 6AD||OR014-1217908099705||1||2739|2739|1|||||||OGEA10345371||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA10935473|Refund||20260327|20260331|13|IV30 1BP||OR013-1232255111673||1||-426|-426|1|||||||OGEA10935473||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 1000/115 Equinox|GEA FTTP 1000/115M Equinox Standard|OGEA11054423|Rental||20260401|20260430|2|IV30 1NY||OR014-1218586481185||1||4050|4050|1|||||||OGEA11054423||||||||||5.1.3|FTTP Up to 1000Mbit/s /115Mbit/s|Fibre|115Mbit/s|1000Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02040||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 550/75 Equinox|GEA-FTTP 550/75M Equinox NS 1st Act|OGEA11358737|Rental||20260401|20260430|4|IV30 8BH||OR014-1218917991019||1||3532|3532|1|||||||OGEA11358737||||||||||5.1.3|FTTP Up to 550Mbit/s /75Mbit/s|Fibre|75Mbit/s|550Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02038||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA11423511|Rental||20260401|20260430|#|IV30 8TX||OR014-1218981467007||1||2237|2237|1|||||||OGEA11423511||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA11748487|Rental||20260401|20260430|#|IV30 8XJ||OR014-1219311656368||1||2237|2237|1|||||||OGEA11748487||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA11760825|Rental||20260401|20260430|#|IV30 8XJ||OR014-1219323178104||1||3145|3145|1|||||||OGEA11760825||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA11821257|Rental||20260401|20260430|#|IV30 8TZ||OR014-1219392366737||1||2237|2237|1|||||||OGEA11821257||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 550/75 Equinox|GEA FTTP 550/75M Equinox Standard|OGEA11822533|Rental||20260401|20260430|#|IV30 8XJ||OR013-1226318505486||1||3532|3532|1|||||||OGEA11822533||||||||||5.1.3|FTTP Up to 550Mbit/s /75Mbit/s|Fibre|75Mbit/s|550Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02038||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA11822757|Rental||20260401|20260430|#|IV30 8XJ||OR014-1219393746775||1||2237|2237|1|||||||OGEA11822757||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA13323887|Rental||20260401|20260430|#|IV30 8SU||OR014-1220939907866||1||2237|2237|1|||||||OGEA13323887||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA13523793|Rental||20260401|20260430|#|IV30 5QY||OR014-1221135662700||1||2739|2739|1|||||||OGEA13523793||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA13528775|Rental||20260401|20260430|#|IV30 8TS||OR014-1221459587805||1||2739|2739|1|||||||OGEA13528775||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA13528957|Rental||20260401|20260430|#|IV30 5PU||OR014-1221142866092||1||2237|2237|1|||||||OGEA13528957||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA13604237|Rental||20260401|20260430|#|IV30 5QY||OR014-1221220080309||1||2739|2739|1|||||||OGEA13604237||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA13620093|Rental||20260401|20260430|#|IV30 8SU||OR014-1221234384825||1||2237|2237|1|||||||OGEA13620093||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA13640059|Rental||20260401|20260430|#|IV30 8UZ||OR014-1222158839262||1||2237|2237|1|||||||OGEA13640059||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA13852621|Rental||20260401|20260430|#|IV30 8UZ||OR014-1222196681426||1||2237|2237|1|||||||OGEA13852621||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA13864345|Rental||20260401|20260430|3a|IV30 4DA||OR014-1221462812868||1||2237|2237|1|||||||OGEA13864345||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA13888623|Rental||20260401|20260430|#|IV30 5PU||OR014-1221488957338||1||2237|2237|1|||||||OGEA13888623||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA13950927|Refund||20260314|20260331|1a|IV30 8AW||OR014-1229963071758||1||-1535|-1535|1|||||||OGEA13950927||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 1000/115 Equinox|GEA FTTP 1000/115M Equinox Standard|OGEA14344485|Rental||20260401|20260430|#|IV30 5YD||OR014-1230398874145||1||4050|4050|1|||||||OGEA14344485||||||||||5.1.3|FTTP Up to 1000Mbit/s /115Mbit/s|Fibre|115Mbit/s|1000Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02040||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14346229|Rental||20260401|20260430|#|IV30 5YD||OR014-1221959793989||1||2739|2739|1|||||||OGEA14346229||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14346423|Rental||20260401|20260430|#|IV30 5YD||OR014-1221960234641||1||2739|2739|1|||||||OGEA14346423||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA14346615|Rental||20260401|20260430|#|IV30 5YD||OR014-1221960361915||1||2237|2237|1|||||||OGEA14346615||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14387505|Rental||20260401|20260430|#|IV36 2UA||OR014-1223503961552||1||2739|2739|1|||||||OGEA14387505||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA14388699|Rental||20260401|20260430|#|IV36 2UB||OR014-1223504051002||1||2237|2237|1|||||||OGEA14388699||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA14528487|Rental||20260401|20260430|#|IV36 2UB||OR014-1223504051442||1||2237|2237|1|||||||OGEA14528487||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA14546173|Rental||20260401|20260430|#|IV36 2UA||OR014-1223504150882||1||3145|3145|1|||||||OGEA14546173||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14577601|Rental||20260401|20260430|#|IV36 2UA||OR014-1222197560642||1||2739|2739|1|||||||OGEA14577601||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA14708069|Rental||20260401|20260430|#|IV30 5PT||OR014-1222325984383||1||2237|2237|1|||||||OGEA14708069||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14817105|Rental||20260401|20260430|#|IV30 5PX||OR014-1222434703014||1||2739|2739|1|||||||OGEA14817105||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA14880089|Rental||20260401|20260430|#|IV30 8XL||OR014-1222498177076||1||2237|2237|1|||||||OGEA14880089||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
